stock_id,category_id,tax_type_id,description,long_description,units,mb_flag,sales_account,cogs_account,inventory_account,adjustment_account,wip_account,dimension_id,dimension2_id,purchase_cost,material_cost,labour_cost,overhead_cost,inactive,no_sale,no_purchase,editable,depreciation_method,depreciation_rate,depreciation_factor,depreciation_start,depreciation_date,fa_class_id
HFFLO26,1,,"Golden Tower,52cm,0 Boxes,0 Stems Per Box","Golden Tower,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO27,1,,"Golden Tower,62cm,0 Boxes,0 Stems Per Box","Golden Tower,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO28,1,,"Golden Tower,72cm,0 Boxes,0 Stems Per Box","Golden Tower,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO29,1,,"High & Magic,42cm,0 Boxes,0 Stems Per Box","High & Magic,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO30,1,,"High & Magic,52cm,0 Boxes,0 Stems Per Box","High & Magic,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO31,1,,"High & Magic,62cm,0 Boxes,0 Stems Per Box","High & Magic,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO32,1,,"High & Magic,72cm,0 Boxes,0 Stems Per Box","High & Magic,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO33,1,,"James Bond,42cm,0 Boxes,0 Stems Per Box","James Bond,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO34,1,,"James Bond,52cm,0 Boxes,0 Stems Per Box","James Bond,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO35,1,,"James Bond,62cm,0 Boxes,0 Stems Per Box","James Bond,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO36,1,,"James Bond,72cm,0 Boxes,0 Stems Per Box","James Bond,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO37,1,,"Jumilla,42cm,0 Boxes,0 Stems Per Box","Jumilla,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO38,1,,"Jumilla,52cm,0 Boxes,0 Stems Per Box","Jumilla,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO39,1,,"Jumilla,62cm,0 Boxes,0 Stems Per Box","Jumilla,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO40,1,,"Jumilla,72cm,0 Boxes,0 Stems Per Box","Jumilla,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO41,1,,"Kingsday,42cm,0 Boxes,0 Stems Per Box","Kingsday,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO42,1,,"Kingsday,52cm,0 Boxes,0 Stems Per Box","Kingsday,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO43,1,,"Kingsday,62cm,0 Boxes,0 Stems Per Box","Kingsday,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO44,1,,"Kingsday,72cm,0 Boxes,0 Stems Per Box","Kingsday,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO45,1,,"Labelle,42cm,0 Boxes,0 Stems Per Box","Labelle,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO46,1,,"Labelle,52cm,0 Boxes,0 Stems Per Box","Labelle,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO47,1,,"Labelle,62cm,0 Boxes,0 Stems Per Box","Labelle,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO48,1,,"Labelle,72cm,0 Boxes,0 Stems Per Box","Labelle,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO49,1,,"Lampion,42cm,0 Boxes,0 Stems Per Box","Lampion,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO50,1,,"Lampion,52cm,0 Boxes,0 Stems Per Box","Lampion,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO51,1,,"Lampion,62cm,0 Boxes,0 Stems Per Box","Lampion,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO52,1,,"Lampion,72cm,0 Boxes,0 Stems Per Box","Lampion,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO53,1,,"Madam Cerice,42cm,0 Boxes,0 Stems Per Box","Madam Cerice,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO54,1,,"Madam Cerice,52cm,0 Boxes,0 Stems Per Box","Madam Cerice,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO55,1,,"Madam Cerice,62cm,0 Boxes,0 Stems Per Box","Madam Cerice,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO56,1,,"Madam Cerice,72cm,0 Boxes,0 Stems Per Box","Madam Cerice,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO57,1,,"Madam Red,42cm,0 Boxes,0 Stems Per Box","Madam Red,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO58,1,,"Madam Red,52cm,0 Boxes,0 Stems Per Box","Madam Red,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO59,1,,"Madam Red,62cm,0 Boxes,0 Stems Per Box","Madam Red,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO60,1,,"Madam Red,72cm,0 Boxes,0 Stems Per Box","Madam Red,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO61,1,,"Mixed Bouquet,42cm,0 Boxes,0 Stems Per Box","Mixed Bouquet,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO62,1,,"Mixed Bouquet,52cm,0 Boxes,0 Stems Per Box","Mixed Bouquet,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO63,1,,"Mixed Bouquet,62cm,0 Boxes,0 Stems Per Box","Mixed Bouquet,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO64,1,,"Mixed Bouquet,72cm,0 Boxes,0 Stems Per Box","Mixed Bouquet,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO65,1,,"Mixed Varieties,42cm,0 Boxes,0 Stems Per Box","Mixed Varieties,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO66,1,,"Mixed Varieties,52cm,0 Boxes,0 Stems Per Box","Mixed Varieties,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO67,1,,"Mixed Varieties,62cm,0 Boxes,0 Stems Per Box","Mixed Varieties,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO68,1,,"Mixed Varieties,72cm,0 Boxes,0 Stems Per Box","Mixed Varieties,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO69,1,,"Moonwalk,42cm,0 Boxes,0 Stems Per Box","Moonwalk,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO70,1,,"Moonwalk,52cm,0 Boxes,0 Stems Per Box","Moonwalk,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO71,1,,"Moonwalk,62cm,0 Boxes,0 Stems Per Box","Moonwalk,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO72,1,,"Moonwalk,72cm,0 Boxes,0 Stems Per Box","Moonwalk,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO73,1,,"Movie Star,42cm,0 Boxes,0 Stems Per Box","Movie Star,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO74,1,,"Movie Star,52cm,0 Boxes,0 Stems Per Box","Movie Star,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO75,1,,"Movie Star,62cm,0 Boxes,0 Stems Per Box","Movie Star,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO76,1,,"Movie Star,72cm,0 Boxes,0 Stems Per Box","Movie Star,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO77,1,,"Mult Red,42cm,0 Boxes,0 Stems Per Box","Mult Red,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO78,1,,"Mult Red,52cm,0 Boxes,0 Stems Per Box","Mult Red,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO79,1,,"Mult Red,62cm,0 Boxes,0 Stems Per Box","Mult Red,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO80,1,,"Mult Red,72cm,0 Boxes,0 Stems Per Box","Mult Red,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO81,1,,"Nightingale,42cm,0 Boxes,0 Stems Per Box","Nightingale,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO82,1,,"Nightingale,52cm,0 Boxes,0 Stems Per Box","Nightingale,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO83,1,,"Nightingale,62cm,0 Boxes,0 Stems Per Box","Nightingale,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO84,1,,"Nightingale,72cm,0 Boxes,0 Stems Per Box","Nightingale,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO85,1,,"Previda,42cm,0 Boxes,0 Stems Per Box","Previda,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO86,1,,"Previda,52cm,0 Boxes,0 Stems Per Box","Previda,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO87,1,,"Previda,62cm,0 Boxes,0 Stems Per Box","Previda,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO88,1,,"Previda,72cm,0 Boxes,0 Stems Per Box","Previda,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO89,1,,"Revival,42cm,0 Boxes,0 Stems Per Box","Revival,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO90,1,,"Revival,52cm,0 Boxes,0 Stems Per Box","Revival,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO91,1,,"Revival,62cm,0 Boxes,0 Stems Per Box","Revival,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO92,1,,"Revival,72cm,0 Boxes,0 Stems Per Box","Revival,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO93,1,,"Rosa Mix,42cm,0 Boxes,0 Stems Per Box","Rosa Mix,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO94,1,,"Rosa Mix,52cm,0 Boxes,0 Stems Per Box","Rosa Mix,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO95,1,,"Rosa Mix,62cm,0 Boxes,0 Stems Per Box","Rosa Mix,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO96,1,,"Rosa Mix,72cm,0 Boxes,0 Stems Per Box","Rosa Mix,72cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO97,1,,"Sunny Confidential,42cm,0 Boxes,0 Stems Per Box","Sunny Confidential,42cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO98,1,,"Sunny Confidential,52cm,0 Boxes,0 Stems Per Box","Sunny Confidential,52cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFFLO99,1,,"Sunny Confidential,62cm,0 Boxes,0 Stems Per Box","Sunny Confidential,62cm,0 Boxes,0 Stems Per Box",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFOTHER001,1,,Fuel,Fuel,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM01,1,,Flower Food,Flower Food,,B,4010,5010,1510,5040,1530,0,0,3.28,,,,,,,,,,,,,
HFPM02,1,,Afri Label Florescent K09-Yellow,Afri Label Florescent K09-Yellow,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM03,1,,Afri Label Florescent K09-Green,Afri Label Florescent K09-Green,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM04,1,,Afri Label Florescent K09-Blue,Afri Label Florescent K09-Blue,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM05,1,,Afri Label Florescent K09-Orange,Afri Label Florescent K09-Orange,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM06,1,,Afri Label Florescent K09-Red,Afri Label Florescent K09-Red,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM07,1,,Pepeo Self Adhesive Label C09,Pepeo Self Adhesive Label C09,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM08,1,,Thermal Transfer Ribbon 110x300,Thermal Transfer Ribbon 110x300,,B,4010,5010,1510,5040,1530,0,0,3870,,,,,,,,,,,,,
HFPM09,1,,Box Thermal Label Rolls,Box Thermal Label Rolls,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM10,1,,Heritage Soliq STD Boxes(Generic) Size 975x315x200,Heritage Soliq STD Boxes(Generic) Size 975x315x200,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM11,1,,Heritage Soliq STD Boxes(Generic) Size 990x330x200,Heritage Soliq STD Boxes(Generic) Size 990x330x200,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM12,1,,Bopp Plain 50x30x12,Bopp Plain 50x30x12,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM13,1,,Zein Box(100x39x25),Zein Box(100x39x25),,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM14,1,,Brown SFK 6 (pcs),Brown SFK 6 (pcs),,B,4010,5010,1510,5040,1530,0,0,2,,,,,,,,,,,,,
HFPM15,1,,Clear Sleeves 50x30x12,Clear Sleeves 50x30x12,,B,4010,5010,1510,5040,1530,0,0,2.34,,,,,,,,,,,,,
HFPM16,1,,Clear Sleeves 60x30x12,Clear Sleeves 60x30x12,,B,4010,5010,1510,5040,1530,0,0,2.7,,,,,,,,,,,,,
HFPM17,1,,Clear Sleeves 40x30x12,Clear Sleeves 40x30x12,,B,4010,5010,1510,5040,1530,0,0,1.9,,,,,,,,,,,,,
HFPM18,1,,Standard Flower Boxes top and bottom,Standard Flower Boxes top and bottom,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM19,1,,Flight Colors,Flight Colors,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM20,1,,Heritage Sleeves 50x30x12,Heritage Sleeves 50x30x12,,B,4010,5010,1510,5040,1530,0,0,3.5,,,,,,,,,,,,,
HFPM21,1,,Printed Heritage Sleeve 60x30x12,Printed Heritage Sleeve 60x30x12,,B,4010,5010,1510,5040,1530,0,0,4.5,,,,,,,,,,,,,
HFPM22,1,,Printing Labels 4 Inch x 3 Inch,Printing Labels 4 Inch x 3 Inch,,B,4010,5010,1510,5040,1530,0,0,2300,,,,,,,,,,,,,
HFPM23,1,,Plain Label 70*99,Plain Label 70*99,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM24,1,,Rubber Bands/Kg,Rubber Bands/Kg,,B,4010,5010,1510,5040,1530,0,0,380,,,,,,,,,,,,,
HFPM25,1,,Truck Seals,Truck Seals,,B,4010,5010,1510,5040,1530,0,0,27,,,,,,,,,,,,,
HFPM26,1,,Printed Standard Flower Boxes 5Ply Top and Bottom,Printed Standard Flower Boxes 5Ply Top and Bottom,,B,4010,5010,1510,5040,1530,0,0,1.5,,,,,,,,,,,,,
HFPM27,1,,Strapping roll,Strapping roll,,B,4010,5010,1510,5040,1530,0,0,2520,,,,,,,,,,,,,
HFPM28,1,,Thermal Roll,Thermal Roll,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM29,1,,White Flute Green Size 200,White Flute Green Size 200,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM30,1,,White SFK Size 6 (Pcs),White SFK Size 6 (Pcs),,B,4010,5010,1510,5040,1530,0,0,3.9,,,,,,,,,,,,,
HFPM31,1,,ZIMBOX(Flower Flow) Box,ZIMBOX(Flower Flow) Box,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM32,1,,"Printed ZIM BOXES 100X39X25, 5Ply Top and Bottom","Printed ZIM BOXES 100X39X25, 5Ply Top and Bottom",,B,4010,5010,1510,5040,1530,0,0,2.4,,,,,,,,,,,,,
HFPM33,1,,Heritage Flowers Soliq ZIM Bot size 985X375X245MM,Heritage Flowers Soliq ZIM Bot size 985X375X245MM,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM34,1,,Zim Boxes Size 100x39x25 Top 3Ply Bottom 5Ply,Zim Boxes Size 100x39x25 Top 3Ply Bottom 5Ply,,B,4010,5010,1510,5040,1530,0,0,2.5,,,,,,,,,,,,,
HFPM35,1,,Heritage Flowers Soliq ZIM Tops size 1000x390x250,Heritage Flowers Soliq ZIM Tops size 1000x390x250,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPM36,1,,Clear Tapes 12mm X 50mm,Clear Tapes 12mm X 50mm,,B,4010,5010,1510,5040,1530,0,0,12.5,,,,,,,,,,,,,
HFPM37,1,,Clear Sleeves 70x30x12,Clear Sleeves 70x30x12,,B,4010,5010,1510,5040,1530,0,0,2.9,,,,,,,,,,,,,
HFPM38,1,,Zim Box Top & Bottom 5 Ply White 2 Color Printed,"Top 5 Ply White 2 color Printed-101x47x20cm 
Bottom 5 Ply Brown-98.5x47.5x19.5cm",,B,4010,5010,1510,5040,1530,0,0,210,,,,,,,,,,,,,
HFPPE01,1,,Red Dust Coats,Red Dust Coats,,B,4010,5010,1510,5040,1530,0,0,985,,,,,,,,,,,,,
HFPPE02,1,,PVC Hand Gloves,PVC Hand Gloves,,B,4010,5010,1510,5040,1530,0,0,320,,,,,,,,,,,,,
HFPPE03,1,,Cold Store/Pack house Gloves,Cold Store/Pack house Gloves,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFPPE04,1,,Spray Suits,Spray Suits,,B,4010,5010,1510,5040,1530,0,0,2850,,,,,,,,,,,,,
HFPPE05,1,,Googles,Googles,,B,4010,5010,1510,5040,1530,0,0,250,,,,,,,,,,,,,
HFPPE06,1,,Respiratory Catridges,Respiratory Catridges,,B,4010,5010,1510,5040,1530,0,0,3850,,,,,,,,,,,,,
HFPPE07,1,,Leather Gloves,Leather Gloves,,B,4010,5010,1510,5040,1530,0,0,425,,,,,,,,,,,,,
HFPPE08,1,,Dust Masks,Dust Masks,,B,4010,5010,1510,5040,1530,0,0,5,,,,,,,,,,,,,
HFSE001,1,,Victoria Seeds,Victoria,,B,4010,5010,1510,5040,1530,0,0,4900,,,,,,,,,,,,,
HFSE002,1,,Serenade Seeds,Serenade Seeds,,B,4010,5010,1510,5040,1530,0,0,6402,,,,,,,,,,,,,
HFSE003,1,,Habanero Seeds,Habanero Seeds,,B,4010,5010,1510,5040,1530,0,0,6605,,,,,,,,,,,,,
HFST01,1,,A5 Hard Cover 200 Pgs,A5 Hard Cover 200 Pgs,,B,4010,5010,1510,5040,1530,0,0,65,,,,,,,,,,,,,
HFST02,1,,A6 Pocket Note Books,A6 Pocket Note Books,,B,4010,5010,1510,5040,1530,0,0,36,,,,,,,,,,,,,
HFST03,1,,Canon BK GL 490 BK,Canon BK GL 490 BK,,B,4010,5010,1510,5040,1530,0,0,1800,,,,,,,,,,,,,
HFST04,1,,Kangaroo Stapler DS-435,Kangaroo Stapler DS-435,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFST05,1,,Envelopes A5,Envelopes A5,,B,4010,5010,1510,5040,1530,0,0,3,,,,,,,,,,,,,
HFST06,1,,Envelopes A4,Envelopes A4,,B,4010,5010,1510,5040,1530,0,0,4,,,,,,,,,,,,,
HFST07,1,,Box File,Box File,,B,4010,5010,1510,5040,1530,0,0,150,,,,,,,,,,,,,
HFST08,1,,Highlighter Pen,Highlighter Pen,,B,4010,5010,1510,5040,1530,0,0,72,,,,,,,,,,,,,
HFST09,1,,Hp Ink Cartridge,Hp Ink Cartridge,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFST10,1,,HP Toner W200A,HP Toner W200A,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFST11,1,,Office Calculators,Office Calculators,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFST12,1,,Kangaroo Paper Punch,Kangaroo Paper Punch,,B,4010,5010,1510,5040,1530,0,0,250,,,,,,,,,,,,,
HFST13,1,,Printing Papers,Printing Papers,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFST14,1,,2 Quire Book Counter,2 Quire Book Counter,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFST15,1,,Stapler HD 45,Stapler HD 45,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFST16,1,,Staple pins 24/6,Staple pins 24/6,,B,4010,5010,1510,5040,1530,0,0,117,,,,,,,,,,,,,
HFST17,1,,Staple pins 73/12,Staple pins 73/12,,B,4010,5010,1510,5040,1530,0,0,1030,,,,,,,,,,,,,
HFST18,1,,GRN Books,GRN Books,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFST19,1,,Permanent Mark Pens,Permanent Mark Pens,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
HFST20,1,,Biro Pens,Biro Pens,,B,4010,5010,1510,5040,1530,0,0,7,,,,,,,,,,,,,
HFST21,1,,Stores Requisition Books,Stores Requisition Books,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
Security Services,1,,Security Services,Security Services,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
Total Boxes,1,,Total Boxes-,,,B,4010,5010,1510,5040,1530,0,0,,,,,,,,,,,,,,
Total Stems,1,,Total Stems-,,,B,4010,5010,1510,5040,1530,0,0,,,,,,,,,,,,,,
XERO,1,,XERO,XERO,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
XX,1,,NONE,"Madame Red 50cm,0 Boxes,0 Stems Per Box.",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
XXX,1,,None,"Madam Red 42cm,0 Boxes,0 Stems Per Box.",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
XXX.,1,,NONE,Splendid,,B,4010,5010,1510,5040,1530,0,0,1000,,,,,,,,,,,,,
XXX..,1,,NONE,Flower Test,,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
XXXX,1,,NONE,"Madame Red 60cm,0 Boxes,0 Stems Per Box.",,B,4010,5010,1510,5040,1530,0,0,0,,,,,,,,,,,,,
